Hugo_Symbol,TCGA-AO-A12D,TCGA-BH-A18Q,TCGA-C8-A130,TCGA-C8-A138,TCGA-E2-A154,TCGA-C8-A12L,TCGA-A2-A0EX,TCGA-AN-A04A,TCGA-BH-A0AV,TCGA-C8-A12T,TCGA-A8-A06Z,TCGA-A2-A0CM,TCGA-BH-A18U,TCGA-A2-A0EQ,TCGA-AR-A0U4,TCGA-AO-A0J9,TCGA-AR-A1AP,TCGA-AN-A0FK,TCGA-AO-A0J6,TCGA-A7-A13F,TCGA-BH-A0E1,TCGA-A7-A0CE,TCGA-A2-A0YC,TCGA-AO-A0JC,TCGA-A8-A08Z,TCGA-AR-A0TX,TCGA-A8-A076,TCGA-AO-A126,TCGA-BH-A0C1,TCGA-A2-A0EY,TCGA-AR-A1AW,TCGA-AR-A1AV,TCGA-C8-A135,TCGA-A2-A0EV,TCGA-AN-A0AM,TCGA-D8-A142,TCGA-AN-A0FL,TCGA-BH-A0DG,TCGA-AR-A0TV,TCGA-C8-A12Z,TCGA-AO-A0JJ,TCGA-AO-A0JE,TCGA-AN-A0AJ,TCGA-A7-A0CJ,TCGA-AO-A12F,TCGA-A8-A079,TCGA-A2-A0T3,TCGA-A2-A0YD,TCGA-AR-A0TR,TCGA-AO-A03O,TCGA-AO-A12E,TCGA-A8-A06N,TCGA-A2-A0YG,TCGA-BH-A18N,TCGA-AN-A0AL,TCGA-A2-A0T6,TCGA-E2-A158,TCGA-AO-A0JM,TCGA-C8-A12V,TCGA-A2-A0D2,TCGA-C8-A12U,TCGA-AR-A1AS,TCGA-A8-A09G,TCGA-C8-A131,TCGA-C8-A134,TCGA-A2-A0YF,TCGA-BH-A0DD,TCGA-BH-A0E9,TCGA-AR-A0TT,TCGA-AO-A12B,TCGA-A2-A0SW,TCGA-AO-A0JL,TCGA-BH-A0BV,TCGA-A2-A0YM,TCGA-BH-A0C7,TCGA-A2-A0SX
NFKBIL1,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
AGER,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
AGPAT1,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
AIF1,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
APOM,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
ATF6B,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
BAT2,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
BAT3,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
BAT4,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
BAT5,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
C2,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
C4A,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
C4B,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
C6orf25,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
C6orf26,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
C6orf27,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
C6orf47,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
C6orf48,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
CFB,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
CLIC1,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
CSNK2B,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
CYP21A2,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
DDAH2,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
DOM3Z,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
EGFL8,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
EHMT2,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
FKBPL,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
GPSM3,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
HSPA1A,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
HSPA1B,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
HSPA1L,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
LSM2,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
LST1,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
LTA,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
LTB,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
LY6G5B,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
LY6G5C,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
LY6G6C,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
LY6G6D,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
LY6G6E,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
LY6G6F,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
MSH5,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
NCR3,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
NEU1,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
NOTCH4,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
PBX2,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
PPT2,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
PRRT1,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
RDBP,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
RNF5,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
RNF5P1,0,0,0,0,0,0,2,0,0,1,-1,1,2,0,1,0,-1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,-1,1,0,0,0,0,1,0,-1,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,0,1,0,1,-1,2,0,0
SKIV2L,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
SLC44A4,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
SNORA38,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
SNORD48,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
SNORD52,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
STK19,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
TNF,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
TNXA,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
TNXB,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
VARS,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
ZBTB12,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
hsa-mir-1236,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
C6orf10,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
BTNL2,0,1,0,0,0,-1,0,0,1,0,-1,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
HLA-DOB,0,1,0,0,0,-1,0,0,1,0,-1,0,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
HLA-DQA1,0,1,0,0,0,-1,0,0,1,0,-1,0,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
HLA-DQA2,0,1,0,0,0,-1,0,0,1,0,-1,0,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
HLA-DQB1,0,1,0,0,0,-1,0,0,1,0,-1,0,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
HLA-DQB2,0,1,0,0,0,-1,0,0,1,0,-1,0,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
HLA-DRA,0,1,0,0,0,-1,0,0,1,0,-1,0,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
HLA-DRB1,0,1,0,0,0,-1,0,0,1,0,-1,0,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
HLA-DRB5,0,1,0,0,0,-1,0,0,1,0,-1,0,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
HLA-DRB6,0,1,0,0,0,-1,0,0,1,0,-1,0,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
TAP2,0,1,0,0,0,-1,0,0,1,0,-1,0,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
PSMB8,0,1,0,0,0,-1,0,0,1,0,-1,0,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
TAP1,0,1,0,0,0,-1,0,0,1,0,-1,0,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
PSMB9,0,1,0,0,0,-1,0,0,1,0,-1,0,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
